Line,"{'+definite', '+atomic'} - definite - a_2","{'+definite', '-atomic'} - definite - e_1","{'+definite', '+atomic'} - definite - o_2","{'-definite', '+atomic'} - definite - o_2","{'-definite', '+atomic'} - definite - a_2","{'+definite', '-atomic'} - definite - i_2"
401,40.90000000000031,28.100000000000133,43.300000000000345,15.699999999999962,15.199999999999964,28.900000000000144
402,40.90000000000031,28.200000000000134,43.60000000000035,15.799999999999962,15.199999999999964,29.000000000000146
403,41.00000000000031,28.400000000000137,43.70000000000035,15.799999999999962,15.199999999999964,29.000000000000146
404,41.100000000000314,28.400000000000137,43.80000000000035,15.799999999999962,15.199999999999964,29.20000000000015
405,41.100000000000314,28.400000000000137,43.900000000000354,15.999999999999961,15.199999999999964,29.20000000000015
406,41.200000000000315,28.400000000000137,44.000000000000355,15.999999999999961,15.199999999999964,29.500000000000153
407,41.200000000000315,28.50000000000014,44.40000000000036,16.099999999999962,15.199999999999964,29.600000000000154
408,41.200000000000315,28.60000000000014,44.700000000000365,16.199999999999964,15.199999999999964,29.700000000000156
409,41.50000000000032,28.70000000000014,44.700000000000365,16.199999999999964,15.299999999999963,29.800000000000157
410,41.900000000000325,28.800000000000143,44.700000000000365,16.199999999999964,15.399999999999963,29.90000000000016
411,42.00000000000033,28.800000000000143,44.80000000000037,16.199999999999964,15.399999999999963,30.10000000000016
412,42.00000000000033,28.800000000000143,44.90000000000037,16.299999999999965,15.399999999999963,30.10000000000016
413,42.10000000000033,29.000000000000146,45.00000000000037,16.299999999999965,15.399999999999963,30.10000000000016
414,42.10000000000033,29.100000000000147,45.300000000000374,16.399999999999967,15.399999999999963,30.200000000000163
415,42.20000000000033,29.100000000000147,45.300000000000374,16.399999999999967,15.599999999999962,30.200000000000163
416,42.20000000000033,29.20000000000015,45.60000000000038,16.499999999999968,15.599999999999962,30.300000000000164
417,42.30000000000033,29.500000000000153,45.70000000000038,16.499999999999968,15.599999999999962,30.300000000000164
418,42.600000000000335,29.600000000000154,45.70000000000038,16.499999999999968,15.699999999999962,30.400000000000166
419,42.70000000000034,29.800000000000157,45.80000000000038,16.499999999999968,15.699999999999962,30.400000000000166
420,42.70000000000034,29.800000000000157,45.90000000000038,16.59999999999997,15.699999999999962,30.400000000000166
421,42.70000000000034,29.800000000000157,46.000000000000384,16.69999999999997,15.699999999999962,30.400000000000166
422,42.80000000000034,30.10000000000016,46.100000000000385,16.69999999999997,15.699999999999962,30.400000000000166
423,42.90000000000034,30.400000000000166,46.20000000000039,16.69999999999997,15.699999999999962,30.400000000000166
424,43.00000000000034,30.400000000000166,46.30000000000039,16.69999999999997,15.699999999999962,30.60000000000017
425,43.00000000000034,30.400000000000166,46.40000000000039,16.799999999999972,15.699999999999962,30.60000000000017
426,43.00000000000034,30.500000000000167,46.800000000000395,16.899999999999974,15.699999999999962,30.70000000000017
427,43.300000000000345,30.60000000000017,46.800000000000395,16.899999999999974,15.799999999999962,30.80000000000017
428,43.70000000000035,30.70000000000017,46.800000000000395,16.899999999999974,15.899999999999961,30.900000000000173
429,43.80000000000035,30.70000000000017,46.800000000000395,16.899999999999974,15.999999999999961,30.900000000000173
430,44.10000000000036,30.80000000000017,46.800000000000395,16.899999999999974,16.099999999999962,31.000000000000174
431,44.20000000000036,31.000000000000174,46.9000000000004,16.899999999999974,16.099999999999962,31.000000000000174
432,44.20000000000036,31.000000000000174,47.0000000000004,16.999999999999975,16.099999999999962,31.000000000000174
433,44.20000000000036,31.100000000000176,47.3000000000004,17.099999999999977,16.099999999999962,31.100000000000176
434,44.30000000000036,31.100000000000176,47.3000000000004,17.099999999999977,16.199999999999964,31.100000000000176
435,44.40000000000036,31.100000000000176,47.3000000000004,17.099999999999977,16.399999999999967,31.100000000000176
436,44.40000000000036,31.100000000000176,47.400000000000404,17.29999999999998,16.399999999999967,31.100000000000176
437,44.40000000000036,31.100000000000176,47.500000000000405,17.39999999999998,16.399999999999967,31.100000000000176
438,44.40000000000036,31.200000000000177,47.80000000000041,17.499999999999982,16.399999999999967,31.200000000000177
439,44.50000000000036,31.40000000000018,47.90000000000041,17.499999999999982,16.399999999999967,31.200000000000177
440,44.600000000000364,31.40000000000018,48.00000000000041,17.499999999999982,16.399999999999967,31.40000000000018
441,44.600000000000364,31.50000000000018,48.40000000000042,17.599999999999984,16.399999999999967,31.50000000000018
442,44.700000000000365,31.50000000000018,48.40000000000042,17.599999999999984,16.499999999999968,31.50000000000018
443,45.10000000000037,31.600000000000183,48.40000000000042,17.599999999999984,16.59999999999997,31.600000000000183
444,45.20000000000037,31.600000000000183,48.50000000000042,17.599999999999984,16.59999999999997,31.900000000000187
445,45.20000000000037,31.600000000000183,48.60000000000042,17.799999999999986,16.59999999999997,31.900000000000187
446,45.50000000000038,31.700000000000184,48.60000000000042,17.799999999999986,16.69999999999997,32.000000000000185
447,45.50000000000038,31.800000000000185,48.900000000000425,17.899999999999988,16.69999999999997,32.100000000000186
448,45.50000000000038,31.800000000000185,49.000000000000426,17.99999999999999,16.69999999999997,32.100000000000186
449,45.90000000000038,31.900000000000187,49.000000000000426,17.99999999999999,16.799999999999972,32.20000000000019
450,46.000000000000384,31.900000000000187,49.10000000000043,17.99999999999999,16.799999999999972,32.40000000000019
451,46.000000000000384,31.900000000000187,49.20000000000043,18.09999999999999,16.799999999999972,32.40000000000019
452,46.100000000000385,32.100000000000186,49.30000000000043,18.09999999999999,16.799999999999972,32.40000000000019
453,46.20000000000039,32.100000000000186,49.40000000000043,18.09999999999999,16.799999999999972,32.60000000000019
454,46.50000000000039,32.20000000000019,49.40000000000043,18.09999999999999,16.899999999999974,32.700000000000195
455,46.50000000000039,32.20000000000019,49.50000000000043,18.199999999999992,16.899999999999974,32.700000000000195
456,46.60000000000039,32.20000000000019,49.50000000000043,18.199999999999992,17.099999999999977,32.700000000000195
457,46.9000000000004,32.30000000000019,49.50000000000043,18.199999999999992,17.199999999999978,32.800000000000196
458,47.0000000000004,32.50000000000019,49.600000000000435,18.199999999999992,17.199999999999978,32.800000000000196
459,47.0000000000004,32.60000000000019,49.90000000000044,18.299999999999994,17.199999999999978,32.9000000000002
460,47.0000000000004,32.700000000000195,50.300000000000445,18.399999999999995,17.199999999999978,33.0000000000002
461,47.0000000000004,32.700000000000195,50.400000000000446,18.499999999999996,17.199999999999978,33.0000000000002
462,47.0000000000004,32.800000000000196,50.80000000000045,18.599999999999998,17.199999999999978,33.1000000000002
463,47.0000000000004,32.800000000000196,50.90000000000045,18.7,17.199999999999978,33.1000000000002
464,47.0000000000004,32.9000000000002,51.20000000000046,18.8,17.199999999999978,33.2000000000002
465,47.1000000000004,33.1000000000002,51.30000000000046,18.8,17.199999999999978,33.2000000000002
466,47.2000000000004,33.3000000000002,51.40000000000046,18.8,17.199999999999978,33.2000000000002
467,47.3000000000004,33.500000000000206,51.50000000000046,18.8,17.199999999999978,33.2000000000002
468,47.600000000000406,33.60000000000021,51.50000000000046,18.8,17.29999999999998,33.3000000000002
469,47.600000000000406,33.60000000000021,51.60000000000046,18.900000000000002,17.29999999999998,33.3000000000002
470,47.600000000000406,33.60000000000021,51.700000000000465,19.000000000000004,17.29999999999998,33.3000000000002
471,47.600000000000406,33.70000000000021,52.10000000000047,19.100000000000005,17.29999999999998,33.400000000000205
472,47.70000000000041,33.70000000000021,52.20000000000047,19.100000000000005,17.29999999999998,33.60000000000021
473,47.80000000000041,33.70000000000021,52.30000000000047,19.100000000000005,17.29999999999998,33.80000000000021
474,48.200000000000415,33.80000000000021,52.30000000000047,19.100000000000005,17.39999999999998,33.90000000000021
475,48.200000000000415,33.90000000000021,52.60000000000048,19.200000000000006,17.39999999999998,34.00000000000021
476,48.300000000000416,34.100000000000215,52.70000000000048,19.200000000000006,17.39999999999998,34.00000000000021
477,48.300000000000416,34.200000000000216,53.00000000000048,19.300000000000008,17.39999999999998,34.100000000000215
478,48.300000000000416,34.30000000000022,53.40000000000049,19.40000000000001,17.39999999999998,34.200000000000216
479,48.40000000000042,34.30000000000022,53.50000000000049,19.40000000000001,17.39999999999998,34.40000000000022
480,48.40000000000042,34.40000000000022,53.900000000000496,19.50000000000001,17.39999999999998,34.50000000000022
481,48.50000000000042,34.40000000000022,53.900000000000496,19.50000000000001,17.499999999999982,34.50000000000022
482,48.50000000000042,34.40000000000022,54.0000000000005,19.600000000000012,17.499999999999982,34.50000000000022
483,48.60000000000042,34.40000000000022,54.0000000000005,19.600000000000012,17.599999999999984,34.50000000000022
484,48.70000000000042,34.60000000000022,54.1000000000005,19.600000000000012,17.599999999999984,34.50000000000022
485,48.70000000000042,34.60000000000022,54.2000000000005,19.700000000000014,17.599999999999984,34.50000000000022
486,48.70000000000042,34.70000000000022,54.500000000000504,19.800000000000015,17.599999999999984,34.60000000000022
487,48.70000000000042,34.800000000000225,54.80000000000051,19.900000000000016,17.599999999999984,34.70000000000022
488,49.000000000000426,34.900000000000226,54.80000000000051,19.900000000000016,17.699999999999985,34.800000000000225
489,49.10000000000043,34.900000000000226,54.80000000000051,19.900000000000016,17.899999999999988,34.800000000000225
490,49.40000000000043,35.00000000000023,54.80000000000051,19.900000000000016,17.99999999999999,34.900000000000226
491,49.50000000000043,35.20000000000023,54.90000000000051,19.900000000000016,17.99999999999999,34.900000000000226
492,49.600000000000435,35.20000000000023,54.90000000000051,19.900000000000016,18.09999999999999,34.900000000000226
493,49.700000000000436,35.20000000000023,55.00000000000051,19.900000000000016,18.09999999999999,35.10000000000023
494,49.80000000000044,35.20000000000023,55.00000000000051,19.900000000000016,18.199999999999992,35.10000000000023
495,49.80000000000044,35.20000000000023,55.10000000000051,20.000000000000018,18.199999999999992,35.10000000000023
496,49.90000000000044,35.40000000000023,55.200000000000514,20.000000000000018,18.199999999999992,35.10000000000023
497,50.00000000000044,35.40000000000023,55.300000000000516,20.000000000000018,18.199999999999992,35.30000000000023
498,50.00000000000044,35.500000000000234,55.70000000000052,20.10000000000002,18.199999999999992,35.40000000000023
499,50.10000000000044,35.500000000000234,55.70000000000052,20.10000000000002,18.299999999999994,35.40000000000023
500,50.20000000000044,35.80000000000024,55.80000000000052,20.10000000000002,18.299999999999994,35.40000000000023
501,50.50000000000045,35.90000000000024,55.80000000000052,20.10000000000002,18.399999999999995,35.500000000000234
502,50.60000000000045,35.90000000000024,55.80000000000052,20.10000000000002,18.599999999999998,35.500000000000234
503,50.70000000000045,35.90000000000024,55.900000000000524,20.10000000000002,18.599999999999998,35.70000000000024
504,50.80000000000045,35.90000000000024,56.000000000000526,20.10000000000002,18.599999999999998,35.90000000000024
505,50.90000000000045,36.10000000000024,56.10000000000053,20.10000000000002,18.599999999999998,35.90000000000024
506,51.000000000000455,36.300000000000246,56.20000000000053,20.10000000000002,18.599999999999998,35.90000000000024
507,51.30000000000046,36.40000000000025,56.20000000000053,20.10000000000002,18.7,36.00000000000024
508,51.40000000000046,36.60000000000025,56.30000000000053,20.10000000000002,18.7,36.00000000000024
509,51.700000000000465,36.70000000000025,56.30000000000053,20.10000000000002,18.8,36.10000000000024
510,51.800000000000466,36.70000000000025,56.40000000000053,20.10000000000002,18.8,36.40000000000025
511,51.90000000000047,36.70000000000025,56.40000000000053,20.10000000000002,18.900000000000002,36.40000000000025
512,52.00000000000047,36.70000000000025,56.50000000000053,20.10000000000002,18.900000000000002,36.60000000000025
513,52.30000000000047,36.80000000000025,56.50000000000053,20.10000000000002,19.000000000000004,36.70000000000025
514,52.30000000000047,36.80000000000025,56.600000000000534,20.20000000000002,19.000000000000004,36.70000000000025
515,52.400000000000475,36.80000000000025,56.600000000000534,20.20000000000002,19.100000000000005,36.70000000000025
516,52.500000000000476,37.000000000000256,56.700000000000536,20.20000000000002,19.100000000000005,36.70000000000025
517,52.80000000000048,37.10000000000026,56.700000000000536,20.20000000000002,19.200000000000006,36.80000000000025
518,53.100000000000485,37.20000000000026,56.700000000000536,20.20000000000002,19.300000000000008,36.900000000000254
519,53.200000000000486,37.20000000000026,56.700000000000536,20.20000000000002,19.40000000000001,36.900000000000254
520,53.30000000000049,37.20000000000026,56.80000000000054,20.20000000000002,19.40000000000001,37.20000000000026
521,53.40000000000049,37.40000000000026,56.90000000000054,20.20000000000002,19.40000000000001,37.20000000000026
522,53.50000000000049,37.40000000000026,56.90000000000054,20.20000000000002,19.50000000000001,37.20000000000026
523,53.60000000000049,37.40000000000026,57.00000000000054,20.20000000000002,19.50000000000001,37.40000000000026
524,54.0000000000005,37.50000000000026,57.00000000000054,20.20000000000002,19.600000000000012,37.50000000000026
525,54.3000000000005,37.600000000000264,57.00000000000054,20.20000000000002,19.700000000000014,37.600000000000264
526,54.4000000000005,37.600000000000264,57.00000000000054,20.20000000000002,19.900000000000016,37.600000000000264
527,54.4000000000005,37.700000000000266,57.300000000000544,20.300000000000022,19.900000000000016,37.700000000000266
528,54.500000000000504,37.90000000000027,57.400000000000546,20.300000000000022,19.900000000000016,37.700000000000266
529,54.80000000000051,38.00000000000027,57.400000000000546,20.300000000000022,20.000000000000018,37.80000000000027
530,54.90000000000051,38.20000000000027,57.50000000000055,20.300000000000022,20.000000000000018,37.80000000000027
531,54.90000000000051,38.20000000000027,57.60000000000055,20.400000000000023,20.000000000000018,37.80000000000027
532,54.90000000000051,38.20000000000027,57.70000000000055,20.500000000000025,20.000000000000018,37.80000000000027
533,55.00000000000051,38.400000000000276,57.80000000000055,20.500000000000025,20.000000000000018,37.80000000000027
534,55.00000000000051,38.400000000000276,57.90000000000055,20.600000000000026,20.000000000000018,37.80000000000027
535,55.10000000000051,38.400000000000276,58.000000000000554,20.600000000000026,20.000000000000018,38.00000000000027
536,55.50000000000052,38.50000000000028,58.000000000000554,20.600000000000026,20.10000000000002,38.10000000000027
537,55.60000000000052,38.50000000000028,58.100000000000556,20.600000000000026,20.10000000000002,38.300000000000274
538,55.60000000000052,38.60000000000028,58.40000000000056,20.700000000000028,20.10000000000002,38.400000000000276
539,55.900000000000524,38.70000000000028,58.40000000000056,20.700000000000028,20.20000000000002,38.50000000000028
540,55.900000000000524,38.80000000000028,58.800000000000566,20.80000000000003,20.20000000000002,38.60000000000028
541,56.000000000000526,38.80000000000028,58.800000000000566,20.80000000000003,20.300000000000022,38.60000000000028
542,56.000000000000526,38.80000000000028,58.90000000000057,21.000000000000032,20.300000000000022,38.60000000000028
543,56.30000000000053,38.90000000000028,58.90000000000057,21.000000000000032,20.400000000000023,38.70000000000028
544,56.40000000000053,38.90000000000028,58.90000000000057,21.000000000000032,20.600000000000026,38.70000000000028
545,56.50000000000053,38.90000000000028,59.00000000000057,21.000000000000032,20.600000000000026,38.90000000000028
546,56.50000000000053,38.90000000000028,59.10000000000057,21.100000000000033,20.600000000000026,38.90000000000028
547,56.50000000000053,38.90000000000028,59.20000000000057,21.200000000000035,20.600000000000026,38.90000000000028
548,56.600000000000534,39.100000000000286,59.30000000000057,21.200000000000035,20.600000000000026,38.90000000000028
549,56.90000000000054,39.20000000000029,59.30000000000057,21.200000000000035,20.700000000000028,39.000000000000284
550,57.00000000000054,39.40000000000029,59.400000000000574,21.200000000000035,20.700000000000028,39.000000000000284
551,57.400000000000546,39.50000000000029,59.400000000000574,21.200000000000035,20.80000000000003,39.100000000000286
552,57.400000000000546,39.50000000000029,59.500000000000576,21.300000000000036,20.80000000000003,39.100000000000286
553,57.50000000000055,39.50000000000029,59.60000000000058,21.300000000000036,20.80000000000003,39.30000000000029
554,57.90000000000055,39.60000000000029,59.60000000000058,21.300000000000036,20.90000000000003,39.40000000000029
555,57.90000000000055,39.60000000000029,59.70000000000058,21.400000000000038,20.90000000000003,39.40000000000029
556,57.90000000000055,39.60000000000029,59.80000000000058,21.60000000000004,20.90000000000003,39.40000000000029
557,58.20000000000056,39.700000000000294,59.80000000000058,21.60000000000004,21.000000000000032,39.50000000000029
558,58.30000000000056,39.700000000000294,59.90000000000058,21.60000000000004,21.000000000000032,39.700000000000294
559,58.40000000000056,39.9000000000003,60.00000000000058,21.60000000000004,21.000000000000032,39.700000000000294
560,58.50000000000056,39.9000000000003,60.00000000000058,21.60000000000004,21.200000000000035,39.700000000000294
561,58.50000000000056,39.9000000000003,60.100000000000584,21.800000000000043,21.200000000000035,39.700000000000294
562,58.50000000000056,40.0000000000003,60.40000000000059,21.900000000000045,21.200000000000035,39.800000000000296
563,58.60000000000056,40.0000000000003,60.50000000000059,21.900000000000045,21.200000000000035,40.1000000000003
564,58.700000000000564,40.0000000000003,60.50000000000059,21.900000000000045,21.300000000000036,40.1000000000003
565,58.800000000000566,40.2000000000003,60.60000000000059,21.900000000000045,21.300000000000036,40.1000000000003
566,59.10000000000057,40.3000000000003,60.60000000000059,21.900000000000045,21.400000000000038,40.2000000000003
567,59.10000000000057,40.400000000000304,60.900000000000595,22.000000000000046,21.400000000000038,40.3000000000003
568,59.20000000000057,40.400000000000304,61.0000000000006,22.000000000000046,21.400000000000038,40.500000000000306
569,59.20000000000057,40.500000000000306,61.3000000000006,22.100000000000048,21.400000000000038,40.60000000000031
570,59.20000000000057,40.500000000000306,61.4000000000006,22.30000000000005,21.400000000000038,40.60000000000031
571,59.20000000000057,40.500000000000306,61.500000000000604,22.400000000000052,21.400000000000038,40.60000000000031
572,59.30000000000057,40.70000000000031,61.600000000000605,22.400000000000052,21.400000000000038,40.60000000000031
573,59.400000000000574,40.70000000000031,61.70000000000061,22.400000000000052,21.400000000000038,40.80000000000031
574,59.70000000000058,40.80000000000031,61.70000000000061,22.400000000000052,21.50000000000004,40.90000000000031
575,59.80000000000058,40.80000000000031,61.70000000000061,22.400000000000052,21.60000000000004,40.90000000000031
576,60.100000000000584,40.90000000000031,61.70000000000061,22.400000000000052,21.700000000000042,41.00000000000031
577,60.100000000000584,41.00000000000031,62.10000000000061,22.500000000000053,21.700000000000042,41.100000000000314
578,60.40000000000059,41.100000000000314,62.10000000000061,22.500000000000053,21.800000000000043,41.200000000000315
579,60.50000000000059,41.100000000000314,62.10000000000061,22.500000000000053,21.900000000000045,41.200000000000315
580,60.60000000000059,41.100000000000314,62.10000000000061,22.500000000000053,22.000000000000046,41.200000000000315
581,61.0000000000006,41.200000000000315,62.10000000000061,22.500000000000053,22.100000000000048,41.30000000000032
582,61.1000000000006,41.40000000000032,62.200000000000614,22.500000000000053,22.100000000000048,41.30000000000032
583,61.4000000000006,41.50000000000032,62.200000000000614,22.500000000000053,22.20000000000005,41.40000000000032
584,61.500000000000604,41.50000000000032,62.200000000000614,22.500000000000053,22.30000000000005,41.40000000000032
585,61.80000000000061,41.60000000000032,62.200000000000614,22.500000000000053,22.400000000000052,41.50000000000032
586,61.80000000000061,41.70000000000032,62.50000000000062,22.600000000000055,22.400000000000052,41.60000000000032
587,62.10000000000061,41.800000000000324,62.50000000000062,22.600000000000055,22.500000000000053,41.70000000000032
588,62.200000000000614,41.800000000000324,62.60000000000062,22.600000000000055,22.500000000000053,41.900000000000325
589,62.300000000000615,42.00000000000033,62.70000000000062,22.600000000000055,22.500000000000053,41.900000000000325
590,62.300000000000615,42.00000000000033,62.80000000000062,22.700000000000056,22.500000000000053,41.900000000000325
591,62.40000000000062,42.00000000000033,62.80000000000062,22.700000000000056,22.600000000000055,41.900000000000325
592,62.40000000000062,42.10000000000033,63.10000000000063,22.800000000000058,22.600000000000055,42.00000000000033
593,62.50000000000062,42.10000000000033,63.20000000000063,22.800000000000058,22.600000000000055,42.20000000000033
594,62.60000000000062,42.10000000000033,63.30000000000063,22.800000000000058,22.600000000000055,42.40000000000033
595,62.70000000000062,42.10000000000033,63.30000000000063,22.800000000000058,22.800000000000058,42.40000000000033
596,62.80000000000062,42.10000000000033,63.30000000000063,22.800000000000058,22.90000000000006,42.40000000000033
597,62.900000000000624,42.30000000000033,63.40000000000063,22.800000000000058,22.90000000000006,42.40000000000033
598,63.000000000000625,42.30000000000033,63.40000000000063,22.800000000000058,23.100000000000062,42.40000000000033
